Time of Day,Process Name,PID,Operation,Path,Result,Detail
1:11:24.5049640 PM,cmd.exe,8380,QueryEaInformationFile,C:\Windows\System32\cmd.exe,SUCCESS,EaSize: 128
1:11:24.5049760 PM,cmd.exe,8380,QueryEAFile,C:\Windows\System32\cmd.exe,SUCCESS,
1:11:24.5051491 PM,cmd.exe,8380,CreateFile,C:\svchost.exe,SUCCESS,"Desired Access: Generic Read/Write, Delete, Write DAC, Disposition: OverwriteIf, Options: Sequential Access, Non-Directory File, Attributes: A, ShareMode: None, AllocationSize: 289,792, OpenResult: Created"
1:11:24.5055914 PM,cmd.exe,8380,QueryNameInformationFile,C:\svchost.exe,SUCCESS,Name: \svchost.exe
1:11:24.5056125 PM,cmd.exe,8380,QueryBasicInformationFile,C:\svchost.exe,SUCCESS,"CreationTime: 5/10/2023 1:11:24 PM, LastAccessTime: 5/10/2023 1:11:24 PM, LastWriteTime: 5/10/2023 1:11:24 PM, ChangeTime: 5/10/2023 1:11:24 PM, FileAttributes: A"
1:11:24.5056504 PM,cmd.exe,8380,QueryAttributeInformationVolume,C:\svchost.exe,SUCCESS,"FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00600, MaximumComponentNameLength: 255, FileSystemName: NTFS"
1:11:24.5056887 PM,cmd.exe,8380,QueryAttributeInformationVolume,C:\Windows\System32\cmd.exe,SUCCESS,"FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00600, MaximumComponentNameLength: 255, FileSystemName: NTFS"
1:11:24.5062149 PM,cmd.exe,8380,Load Image,C:\Windows\System32\advapi32.dll,SUCCESS,"Image Base: 0x7fffc1940000, Image Size: 0xaf000"
1:11:24.5064266 PM,Sysmon64.exe,5716,CreateFile,C:\Windows\System32\advapi32.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
1:11:24.5064638 PM,Sysmon64.exe,5716,QueryBasicInformationFile,C:\Windows\System32\advapi32.dll,SUCCESS,"CreationTime: 5/5/2023 12:08:24 PM, LastAccessTime: 5/10/2023 1:01:31 PM, LastWriteTime: 5/5/2023 12:08:24 PM, ChangeTime: 5/5/2023 2:04:17 PM, FileAttributes: A"
1:11:24.5064803 PM,Sysmon64.exe,5716,CloseFile,C:\Windows\System32\advapi32.dll,SUCCESS,
1:11:24.5068797 PM,cmd.exe,8380,Load Image,C:\Windows\System32\sechost.dll,SUCCESS,"Image Base: 0x7fffc19f0000, Image Size: 0x9c000"
1:11:24.5069524 PM,Sysmon64.exe,5716,QuerySecurityFile,C:\Windows\System32\advapi32.dll,SUCCESS,"Information: Owner, Group, DACL"
1:11:24.5073297 PM,Sysmon64.exe,5716,CreateFile,C:\Windows\System32\sechost.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
1:11:24.5073702 PM,Sysmon64.exe,5716,QueryBasicInformationFile,C:\Windows\System32\sechost.dll,SUCCESS,"CreationTime: 5/5/2023 12:08:56 PM, LastAccessTime: 5/10/2023 1:01:31 PM, LastWriteTime: 5/5/2023 12:08:56 PM, ChangeTime: 5/5/2023 2:04:23 PM, FileAttributes: A"
1:11:24.5073876 PM,Sysmon64.exe,5716,CloseFile,C:\Windows\System32\sechost.dll,SUCCESS,
1:11:24.5074724 PM,cmd.exe,8380,QueryNameInformationFile,C:\Windows\System32\sechost.dll,SUCCESS,Name: \Windows\System32\sechost.dll
1:11:24.5077828 PM,cmd.exe,8380,QueryNameInformationFile,C:\Windows\System32\advapi32.dll,SUCCESS,Name: \Windows\System32\advapi32.dll
1:11:24.5078535 PM,Sysmon64.exe,5716,QuerySecurityFile,C:\Windows\System32\sechost.dll,SUCCESS,"Information: Owner, Group, DACL"
1:11:24.5082114 PM,cmd.exe,8380,CreateFile,C:\Windows\System32\ntmarta.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
1:11:24.5082538 PM,cmd.exe,8380,QueryBasicInformationFile,C:\Windows\System32\ntmarta.dll,SUCCESS,"CreationTime: 5/5/2023 12:08:54 PM, LastAccessTime: 5/10/2023 1:08:54 PM, LastWriteTime: 5/5/2023 12:08:54 PM, ChangeTime: 5/5/2023 2:04:23 PM, FileAttributes: A"
1:11:24.5082727 PM,cmd.exe,8380,CloseFile,C:\Windows\System32\ntmarta.dll,SUCCESS,
1:11:24.5084964 PM,cmd.exe,8380,CreateFileMapping,C:\Windows\System32\ntmarta.dll,SUCCESS,SyncType: SyncTypeOther
1:11:24.5091042 PM,cmd.exe,8380,Load Image,C:\Windows\System32\ntmarta.dll,SUCCESS,"Image Base: 0x7fffbf8b0000, Image Size: 0x33000"
1:11:24.5094640 PM,cmd.exe,8380,QuerySecurityFile,C:\Windows\System32\cmd.exe,SUCCESS,Information: Attribute
1:11:24.5096024 PM,cmd.exe,8380,QuerySecurityFile,C:\,SUCCESS,Information: Attribute
1:11:24.5097032 PM,cmd.exe,8380,QuerySecurityFile,C:\svchost.exe,SUCCESS,"Information: Owner, Group, Attribute"
1:11:24.5097572 PM,cmd.exe,8380,SetSecurityFile,C:\svchost.exe,SUCCESS,Information: Attribute
1:11:24.5099228 PM,Sysmon64.exe,5716,CreateFile,C:\Windows\System32\ntmarta.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
1:11:24.5099594 PM,Sysmon64.exe,5716,QueryBasicInformationFile,C:\Windows\System32\ntmarta.dll,SUCCESS,"CreationTime: 5/5/2023 12:08:54 PM, LastAccessTime: 5/10/2023 1:11:24 PM, LastWriteTime: 5/5/2023 12:08:54 PM, ChangeTime: 5/5/2023 2:04:23 PM, FileAttributes: A"
1:11:24.5099736 PM,Sysmon64.exe,5716,CloseFile,C:\Windows\System32\ntmarta.dll,SUCCESS,
1:11:24.5101393 PM,Sysmon64.exe,5716,CreateFileMapping,C:\Windows\System32\ntmarta.dll,SUCCESS,SyncType: SyncTypeOther
1:11:24.5106633 PM,Sysmon64.exe,5716,QuerySecurityFile,C:\Windows\System32\ntmarta.dll,SUCCESS,"Information: Owner, Group, DACL"
1:11:24.5108014 PM,cmd.exe,8380,SetEndOfFileInformationFile,C:\svchost.exe,SUCCESS,"EndOfFile: 289,792"
1:11:24.5110515 PM,cmd.exe,8380,RegOpenKey,HKLM\System\CurrentControlSet\Services\bindflt,SUCCESS,Desired Access: Read
1:11:24.5111137 PM,cmd.exe,8380,RegOpenKey,HKLM\System\CurrentControlSet\Services\SysmonDrv,SUCCESS,Desired Access: Read
1:11:24.5111705 PM,cmd.exe,8380,RegOpenKey,HKLM\System\CurrentControlSet\Services\PROCMON24,SUCCESS,Desired Access: Read
1:11:24.5112232 PM,cmd.exe,8380,RegOpenKey,HKLM\System\CurrentControlSet\Services\WdFilter,SUCCESS,Desired Access: Read
1:11:24.5112767 PM,cmd.exe,8380,RegOpenKey,HKLM\System\CurrentControlSet\Services\luafv,SUCCESS,Desired Access: Read
1:11:24.5113296 PM,cmd.exe,8380,RegOpenKey,HKLM\System\CurrentControlSet\Services\Wof,SUCCESS,Desired Access: Read
1:11:24.5113849 PM,cmd.exe,8380,RegOpenKey,HKLM\System\CurrentControlSet\Services\FileInfo,SUCCESS,Desired Access: Read
1:11:24.5120724 PM,cmd.exe,8380,SetBasicInformationFile,C:\svchost.exe,SUCCESS,"CreationTime: 1/1/1601 12:00:00 AM, LastAccessTime: 1/1/1601 12:00:00 AM, LastWriteTime: 5/5/2023 12:08:46 PM, ChangeTime: 5/5/2023 2:04:17 PM, FileAttributes: n/a"
1:11:24.5121769 PM,cmd.exe,8380,ReadFile,C:\svchost.exe,SUCCESS,"Offset: 0, Length: 2"
1:11:24.5123285 PM,cmd.exe,8380,QueryStandardInformationFile,C:\svchost.exe,SUCCESS,"AllocationSize: 290,816, EndOfFile: 289,792, NumberOfLinks: 1, DeletePending: False, Directory: False"
1:11:24.5158688 PM,cmd.exe,8380,CloseFile,C:\svchost.exe,SUCCESS,
1:11:24.5164957 PM,cmd.exe,8380,CloseFile,C:\Windows\System32,SUCCESS,
1:11:24.5167072 PM,cmd.exe,8380,CreateFile,C:\Windows\System32\en-US\cmd.exe.mui,SUCCESS,"Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
1:11:24.5167489 PM,cmd.exe,8380,QueryStandardInformationFile,C:\Windows\System32\en-US\cmd.exe.mui,SUCCESS,"AllocationSize: 135,168, EndOfFile: 131,584, NumberOfLinks: 2, DeletePending: False, Directory: False"
1:11:24.5167691 PM,cmd.exe,8380,CreateFileMapping,C:\Windows\System32\en-US\cmd.exe.mui,SUCCESS,SyncType: SyncTypeOther
1:11:24.5173972 PM,svchost.exe,2040,RegOpenKey,HKLM,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: Read"
1:11:24.5174805 PM,svchost.exe,2040,RegCreateKey,HKLM\System\CurrentControlSet\Services\Tcpip\Parameters,SUCCESS,"Desired Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
1:11:24.5176165 PM,svchost.exe,2040,RegOpenKey,HKLM\System\CurrentControlSet\Services\Dnscache\Parameters,SUCCESS,Desired Access: Read
1:11:24.5207515 PM,lsass.exe,748,RegOpenKey,HKLM\System\CurrentControlSet\Control\Lsa,SUCCESS,Desired Access: Read
1:11:24.5221795 PM,cmd.exe,8380,CloseFile,\\localhost\IPC$,SUCCESS,
1:11:24.5236028 PM,cmd.exe,8380,CreateFile,\\localhost\c$\T1105.txt,SUCCESS,"Desired Access: Generic Write, Read Attributes, Disposition: OverwriteIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: 0, OpenResult: Created"
1:11:24.5259006 PM,cmd.exe,8380,QueryDeviceInformationVolume,\\localhost\c$\T1105.txt,SUCCESS,"DeviceType: Disk, Characteristics: Remote"
1:11:24.5260860 PM,cmd.exe,8380,QueryNameInformationFile,C:\,SUCCESS,Name: \
1:11:24.5261376 PM,cmd.exe,8380,QueryInformationVolume,C:\,SUCCESS,"VolumeCreationTime: 5/5/2023 12:50:30 PM, VolumeSerialNumber: D02D-381D, SupportsObjects: True, VolumeLabel: Windows"
1:11:24.5264313 PM,cmd.exe,8380,QueryDirectory,C:\svchost.exe,SUCCESS,"FileInformationClass: FileFullDirectoryInformation, Filter: svchost.exe, 2: svchost.exe"
1:11:24.5266840 PM,cmd.exe,8380,CreateFile,C:\Windows\Globalization\Sorting\SortDefault.nls,SUCCESS,"Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
1:11:24.5267310 PM,cmd.exe,8380,QueryStandardInformationFile,C:\Windows\Globalization\Sorting\SortDefault.nls,SUCCESS,"AllocationSize: 3,375,104, EndOfFile: 3,371,404, NumberOfLinks: 2, DeletePending: False, Directory: False"
1:11:24.5267511 PM,cmd.exe,8380,CreateFileMapping,C:\Windows\Globalization\Sorting\SortDefault.nls,SUCCESS,SyncType: SyncTypeOther
1:11:24.5267788 PM,cmd.exe,8380,CloseFile,C:\Windows\Globalization\Sorting\SortDefault.nls,SUCCESS,
1:11:24.5268592 PM,cmd.exe,8380,RegOpenKey,HKLM\System\CurrentControlSet\Control\Nls\Sorting\Ids,SUCCESS,Desired Access: Read
1:11:24.5271752 PM,cmd.exe,8380,RegOpenKey,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options,SUCCESS,"Desired Access: Query Value, Enumerate Sub Keys"
1:11:24.5271959 PM,cmd.exe,8380,RegOpenKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\svchost.exe,SUCCESS,"Desired Access: Query Value, Enumerate Sub Keys"
1:11:24.5274009 PM,cmd.exe,8380,WriteFile,C:\svchost.exe,SUCCESS,"Offset: 0, Length: 290,816, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
1:11:24.5279421 PM,cmd.exe,8380,CreateFileMapping,C:\svchost.exe,SUCCESS,SyncType: SyncTypeOther
1:11:24.5287450 PM,cmd.exe,8380,RegOpenKey,HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-4036003128-619985734-2995809833-500,SUCCESS,Desired Access: All Access
1:11:24.5291749 PM,cmd.exe,8380,QueryAllInformationFile,C:\svchost.exe,SUCCESS,"CreationTime: 5/10/2023 1:11:24 PM, LastAccessTime: 5/10/2023 1:11:24 PM, LastWriteTime: 5/5/2023 12:08:46 PM, ChangeTime: 5/5/2023 2:04:17 PM, FileAttributes: A, AllocationSize: 290,816, EndOfFile: 289,792, NumberOfLinks: 1, DeletePending: False, Directory: False, IndexNumber: 0x200000000768f, EaSize: 128, Access: Read Data/List Directory, Read Attributes, Synchronize, Position: 0, Mode: Sequential Access, Synchronous IO Alert, AlignmentRequirement: Word"
1:11:24.5324035 PM,cmd.exe,8380,Process Create,C:\svchost.exe,SUCCESS,"PID: 5976, Command line: C:\svchost.exe  /c echo T1105 "
1:11:24.5324117 PM,svchost.exe,5976,Process Start,,SUCCESS,"Parent PID: 8380, Command line: C:\svchost.exe  /c echo T1105 , Current directory: C:\Users\azureuser\, Environment: ;	=::=::\;	=C:=C:\Users\azureuser;	ALLUSERSPROFILE=C:\ProgramData;	APPDATA=C:\Users\azureuser\AppData\Roaming;	CLIENTNAME=LAPTOP-VVUAS0M6;	CommonProgramFiles=C:\Program Files\Common Files;	CommonProgramFiles(x86)=C:\Program Files (x86)\Common Files;	CommonProgramW6432=C:\Program Files\Common Files;	COMPUTERNAME=win10-3;	ComSpec=C:\Windows\system32\cmd.exe;	DriverData=C:\Windows\System32\Drivers\DriverData;	HOMEDRIVE=C:;	HOMEPATH=\Users\azureuser;	LOCALAPPDATA=C:\Users\azureuser\AppData\Local;	LOGONSERVER=\\win10-3;	NUMBER_OF_PROCESSORS=2;	OneDrive=C:\Users\azureuser\OneDrive;	OneDriveConsumer=C:\Users\azureuser\OneDrive;	OS=Windows_NT;	Path=C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Users\azureuser\AppData\Local\Microsoft\WindowsApps;;	PATHEXT=.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC;.CPL;	PROCESSOR_ARCHITECTURE=AMD64;	PROCESSOR_IDENTIFIER=Intel64 Family 6 Model 106 Stepping 6, GenuineIntel;	PROCESSOR_LEVEL=6;	PROCESSOR_REVISION=6a06;	ProgramData=C:\ProgramData;	ProgramFiles=C:\Program Files;	ProgramFiles(x86)=C:\Program Files (x86);	ProgramW6432=C:\Program Files;	PROMPT=$P$G;	PSModulePath=C:\Users\azureuser\Documents\WindowsPowerShell\Modules;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules;	PUBLIC=C:\Users\Public;	SESSIONNAME=RDP-Tcp#78;	SystemDrive=C:;	SystemRoot=C:\Windows;	TEMP=C:\Users\AZUREU~1\AppData\Local\Temp;	TMP=C:\Users\AZUREU~1\AppData\Local\Temp;	USERDOMAIN=win10-3;	USERDOMAIN_ROAMINGPROFILE=win10-3;	USERNAME=azureuser;	USERPROFILE=C:\Users\azureuser;	windir=C:\Windows"
1:11:24.5324193 PM,svchost.exe,5976,Thread Create,,SUCCESS,Thread ID: 6616
1:11:24.5326159 PM,Sysmon64.exe,5716,CreateFile,C:\svchost.exe,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
1:11:24.5326403 PM,Sysmon64.exe,5716,QueryBasicInformationFile,C:\svchost.exe,SUCCESS,"CreationTime: 5/10/2023 1:11:24 PM, LastAccessTime: 5/10/2023 1:11:24 PM, LastWriteTime: 5/5/2023 12:08:46 PM, ChangeTime: 5/5/2023 2:04:17 PM, FileAttributes: A"
1:11:24.5326557 PM,Sysmon64.exe,5716,CloseFile,C:\svchost.exe,SUCCESS,
1:11:24.5328072 PM,cmd.exe,8380,RegOpenKey,HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders,SUCCESS,Desired Access: Query Value
1:11:24.5328477 PM,Sysmon64.exe,5716,CreateFileMapping,C:\svchost.exe,SUCCESS,SyncType: SyncTypeOther
1:11:24.5328898 PM,cmd.exe,8380,RegOpenKey,HKCU\Software\Microsoft\Windows NT\CurrentVersion,SUCCESS,Desired Access: Enumerate Sub Keys
1:11:24.5331175 PM,cmd.exe,8380,CreateFile,C:\Windows\apppatch\sysmain.sdb,SUCCESS,"Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
1:11:24.5331737 PM,cmd.exe,8380,QueryBasicInformationFile,C:\Windows\apppatch\sysmain.sdb,SUCCESS,"CreationTime: 5/5/2023 12:09:08 PM, LastAccessTime: 5/10/2023 1:10:44 PM, LastWriteTime: 5/5/2023 12:09:08 PM, ChangeTime: 5/5/2023 2:04:16 PM, FileAttributes: A"
1:11:24.5331893 PM,cmd.exe,8380,CloseFile,C:\Windows\apppatch\sysmain.sdb,SUCCESS,
1:11:24.5336393 PM,cmd.exe,8380,QueryStandardInformationFile,C:\Windows\apppatch\sysmain.sdb,SUCCESS,"AllocationSize: 4,075,520, EndOfFile: 4,073,048, NumberOfLinks: 2, DeletePending: False, Directory: False"
1:11:24.5337412 PM,cmd.exe,8380,CreateFileMapping,C:\Windows\apppatch\sysmain.sdb,SUCCESS,SyncType: SyncTypeOther
1:11:24.5338408 PM,Sysmon64.exe,5716,QuerySecurityFile,C:\svchost.exe,SUCCESS,"Information: Owner, Group, DACL"
1:11:24.5338537 PM,cmd.exe,8380,RegOpenKey,HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers,SUCCESS,Desired Access: Read
1:11:24.5345094 PM,Sysmon64.exe,5716,QueryNameInformationFile,C:\svchost.exe,SUCCESS,Name: \svchost.exe
1:11:24.5358437 PM,cmd.exe,8380,RegOpenKey,HKLM\Software\Microsoft\Windows\CurrentVersion\SideBySide,SUCCESS,Desired Access: Read
1:11:24.5360624 PM,csrss.exe,2956,QuerySecurityFile,C:\svchost.exe,SUCCESS,"Information: Owner, Group, DACL, SACL, Label, Attribute, Process Trust Label, 0x100"
1:11:24.5362817 PM,csrss.exe,2956,QueryBasicInformationFile,C:\svchost.exe,SUCCESS,"CreationTime: 5/10/2023 1:11:24 PM, LastAccessTime: 5/10/2023 1:11:24 PM, LastWriteTime: 5/5/2023 12:08:46 PM, ChangeTime: 5/5/2023 2:04:17 PM, FileAttributes: A"
1:11:24.5365207 PM,csrss.exe,2956,QueryIdInformation,C:\svchost.exe,SUCCESS,
1:11:24.5369416 PM,csrss.exe,2956,RegOpenKey,HKLM\Software\Microsoft\Windows\CurrentVersion\SMI\WinSxs Settings,SUCCESS,Desired Access: Read
1:11:24.5369725 PM,csrss.exe,2956,RegSetInfoKey,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SMI\WinSxS Settings,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
1:11:24.5370115 PM,csrss.exe,2956,RegOpenKey,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SMI\WinSxS Settings\amd64_microsoft-windows-settings_31bf3856ad364e35_none_5e7b0013834d1c8b,SUCCESS,Desired Access: Read
1:11:24.5371519 PM,csrss.exe,2956,RegOpenKey,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SMI\WinSxS Settings\amd64_microsoft-windows-settings_31bf3856ad364e35_none_5e7b0013834d1c8b\10.0.19041.1,SUCCESS,Desired Access: Read
1:11:24.5372352 PM,csrss.exe,2956,RegOpenKey,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SMI\WinSxS Settings\amd64_microsoft-windows-settings_31bf3856ad364e35_none_5e7b0013834d1c8b\10.0.19041.1\Settings,SUCCESS,Desired Access: Read
1:11:24.5375126 PM,csrss.exe,2956,RegOpenKey,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SMI\WinSxS Settings\amd64_microsoft-windows-settings-2016_31bf3856ad364e35_none_315c22a211483341,SUCCESS,Desired Access: Read
1:11:24.5376381 PM,csrss.exe,2956,RegOpenKey,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SMI\WinSxS Settings\amd64_microsoft-windows-settings-2016_31bf3856ad364e35_none_315c22a211483341\10.0.19041.1,SUCCESS,Desired Access: Read
1:11:24.5377199 PM,csrss.exe,2956,RegOpenKey,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SMI\WinSxS Settings\amd64_microsoft-windows-settings-2016_31bf3856ad364e35_none_315c22a211483341\10.0.19041.1\Settings,SUCCESS,Desired Access: Read
1:11:24.5420450 PM,svchost.exe,5976,Load Image,C:\svchost.exe,SUCCESS,"Image Base: 0x7ff7330f0000, Image Size: 0x67000"
1:11:24.5472102 PM,svchost.exe,5976,Load Image,C:\Windows\System32\ntdll.dll,SUCCESS,"Image Base: 0x7fffc30b0000, Image Size: 0x1f8000"
1:11:24.5475940 PM,svchost.exe,5976,RegOpenKey,HKLM\System\CurrentControlSet\Control\Session Manager,SUCCESS,Desired Access: Query Value
1:11:24.5476536 PM,svchost.exe,5976,RegOpenKey,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options,SUCCESS,"Desired Access: Query Value, Enumerate Sub Keys"
1:11:24.5476781 PM,svchost.exe,5976,RegOpenKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\svchost.exe,SUCCESS,"Desired Access: Query Value, Enumerate Sub Keys"
1:11:24.5486301 PM,svchost.exe,5976,CreateFile,C:\Users\azureuser,SUCCESS,"Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
1:11:24.5502908 PM,svchost.exe,5976,Load Image,C:\Windows\System32\kernel32.dll,SUCCESS,"Image Base: 0x7fffc16f0000, Image Size: 0xbf000"
1:11:24.5510054 PM,svchost.exe,5976,Load Image,C:\Windows\System32\KernelBase.dll,SUCCESS,"Image Base: 0x7fffc0790000, Image Size: 0x2f6000"
1:11:24.5547559 PM,svchost.exe,5976,QueryNameInformationFile,C:\Windows\System32\KernelBase.dll,SUCCESS,Name: \Windows\System32\KernelBase.dll
1:11:24.5553443 PM,svchost.exe,5976,QueryNameInformationFile,C:\Windows\System32\kernel32.dll,SUCCESS,Name: \Windows\System32\kernel32.dll
1:11:24.5557065 PM,svchost.exe,5976,RegOpenKey,HKLM\Software\Policies\Microsoft\Windows\Safer\CodeIdentifiers,SUCCESS,Desired Access: Query Value
1:11:24.5558317 PM,svchost.exe,5976,RegOpenKey,HKLM\System\CurrentControlSet\Control\FileSystem,SUCCESS,Desired Access: Read
1:11:24.5566241 PM,svchost.exe,5976,Load Image,C:\Windows\System32\msvcrt.dll,SUCCESS,"Image Base: 0x7fffc1a90000, Image Size: 0x9e000"
1:11:24.5574770 PM,svchost.exe,5976,Load Image,C:\Windows\System32\combase.dll,SUCCESS,"Image Base: 0x7fffc2d10000, Image Size: 0x354000"
1:11:24.5581720 PM,svchost.exe,5976,Load Image,C:\Windows\System32\ucrtbase.dll,SUCCESS,"Image Base: 0x7fffc0a90000, Image Size: 0x100000"
1:11:24.5589450 PM,svchost.exe,5976,Load Image,C:\Windows\System32\rpcrt4.dll,SUCCESS,"Image Base: 0x7fffc17b0000, Image Size: 0x126000"
1:11:24.5604845 PM,svchost.exe,5976,QueryDeviceInformationVolume,\\localhost\c$\T1105.txt,SUCCESS,"DeviceType: Disk, Characteristics: Remote"
1:11:24.5605121 PM,svchost.exe,5976,ReadFile,C:\Windows\System32\drivers\rdbss.sys,SUCCESS,"Offset: 379,392, Length: 30,208, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
1:11:24.5609993 PM,svchost.exe,5976,RegOpenKey,HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions,SUCCESS,Desired Access: Read
1:11:24.5615083 PM,svchost.exe,5976,RegOpenKey,HKLM,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: All Access"
1:11:24.5615527 PM,svchost.exe,5976,RegOpenKey,HKLM\SOFTWARE\Microsoft\OLE,SUCCESS,Desired Access: Read
1:11:24.5619301 PM,svchost.exe,5976,RegSetInfoKey,HKLM,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
1:11:24.5620742 PM,svchost.exe,5976,RegOpenKey,HKLM\Software\Microsoft\Ole,SUCCESS,Desired Access: Read
1:11:24.5621441 PM,svchost.exe,5976,RegOpenKey,HKCU,SUCCESS,Desired Access: Read
1:11:24.5622047 PM,svchost.exe,5976,RegOpenKey,HKCU\Software\Classes\Local Settings,SUCCESS,Desired Access: Read
1:11:24.5622253 PM,svchost.exe,5976,RegSetInfoKey,HKCU\Software\Classes\Local Settings,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
1:11:24.5624018 PM,svchost.exe,5976,RegOpenKey,HKCU\Software\Classes\Local Settings\Software\Microsoft,SUCCESS,Desired Access: Read
1:11:24.5626067 PM,svchost.exe,5976,QueryNameInformationFile,C:\Windows\System32\combase.dll,SUCCESS,Name: \Windows\System32\combase.dll
