Timestamp,Category,Classification,Priority,Protocol,Direction
04/30/2020-08:42:21.587628,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57238 -> 192.168.0.4:8443
04/30/2020-08:40:45.139423,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57095 -> 192.168.0.4:8443
04/30/2020-08:40:45.139423,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57095 -> 192.168.0.4:8443
04/30/2020-08:35:26.053844,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.4:60803 -> 10.0.1.6:445
04/30/2020-08:40:45.525995,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57108 -> 192.168.0.4:8443
04/30/2020-08:40:45.525995,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57108 -> 192.168.0.4:8443
04/30/2020-08:40:54.814791,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57132 -> 192.168.0.4:8443
04/30/2020-08:42:54.218542,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57318 -> 192.168.0.4:8443
04/30/2020-08:36:38.935339,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60811
04/30/2020-08:36:38.935339,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60811
04/30/2020-08:40:54.814791,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57132 -> 192.168.0.4:8443
04/30/2020-08:35:26.053900,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60803
04/30/2020-08:35:26.053900,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60803
04/30/2020-08:42:54.218542,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57318 -> 192.168.0.4:8443
04/30/2020-08:42:21.448059,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57234 -> 192.168.0.4:8443
04/30/2020-08:42:21.448059,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57234 -> 192.168.0.4:8443
04/30/2020-08:40:45.527343,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57108 -> 192.168.0.4:8443
04/30/2020-08:40:45.527343,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57108 -> 192.168.0.4:8443
04/30/2020-08:40:45.139587,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57095 -> 192.168.0.4:8443
04/30/2020-08:42:21.592975,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57238 -> 192.168.0.4:8443
04/30/2020-08:42:21.592975,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57238 -> 192.168.0.4:8443
04/30/2020-08:36:38.935688,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60811
04/30/2020-08:43:01.035974,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57326 -> 192.168.0.4:8443
04/30/2020-08:43:01.035974,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57326 -> 192.168.0.4:8443
04/30/2020-08:36:38.935688,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60811
04/30/2020-08:40:45.139587,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57095 -> 192.168.0.4:8443
04/30/2020-08:42:21.448244,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57234 -> 192.168.0.4:8443
04/30/2020-08:42:21.448244,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57234 -> 192.168.0.4:8443
04/30/2020-08:40:54.815610,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57132 -> 192.168.0.4:8443
04/30/2020-08:40:54.815610,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57132 -> 192.168.0.4:8443
04/30/2020-08:40:45.527455,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57108 -> 192.168.0.4:8443
04/30/2020-08:40:45.527455,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57108 -> 192.168.0.4:8443
04/30/2020-08:42:21.594142,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57238 -> 192.168.0.4:8443
04/30/2020-08:42:21.594142,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57238 -> 192.168.0.4:8443
04/30/2020-08:40:45.163680,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57097 -> 192.168.0.4:8443
04/30/2020-08:40:45.163680,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57097 -> 192.168.0.4:8443
04/30/2020-08:36:38.936092,ET POLICY PsExec service created,Classification: A suspicious filename was detected,Priority: 2,TCP,10.0.1.4:60811 -> 10.0.1.6:445
04/30/2020-08:43:01.037348,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57326 -> 192.168.0.4:8443
04/30/2020-08:43:01.037348,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57326 -> 192.168.0.4:8443
04/30/2020-08:40:54.815771,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57132 -> 192.168.0.4:8443
04/30/2020-08:40:54.815771,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57132 -> 192.168.0.4:8443
04/30/2020-08:42:21.454039,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57234 -> 192.168.0.4:8443
04/30/2020-08:42:21.454039,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57234 -> 192.168.0.4:8443
04/30/2020-08:36:38.936126,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60811
04/30/2020-08:42:21.596683,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57238 -> 192.168.0.4:8443
04/30/2020-08:42:21.596683,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57238 -> 192.168.0.4:8443
04/30/2020-08:36:38.936126,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60811
04/30/2020-08:40:45.531584,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57108 -> 192.168.0.4:8443
04/30/2020-08:40:45.531584,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57108 -> 192.168.0.4:8443
04/30/2020-08:43:01.037510,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57326 -> 192.168.0.4:8443
04/30/2020-08:43:01.037510,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57326 -> 192.168.0.4:8443
04/30/2020-08:40:45.165610,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57097 -> 192.168.0.4:8443
04/30/2020-08:40:45.165610,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57097 -> 192.168.0.4:8443
04/30/2020-08:40:54.821455,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57132 -> 192.168.0.4:8443
04/30/2020-08:36:38.936996,ET POLICY PsExec service created,Classification: A suspicious filename was detected,Priority: 2,TCP,10.0.1.4:60811 -> 10.0.1.6:445
04/30/2020-08:40:54.821455,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57132 -> 192.168.0.4:8443
04/30/2020-08:42:21.456009,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57234 -> 192.168.0.4:8443
04/30/2020-08:42:21.456009,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57234 -> 192.168.0.4:8443
04/30/2020-08:42:21.596986,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57238 -> 192.168.0.4:8443
04/30/2020-08:42:21.596986,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57238 -> 192.168.0.4:8443
04/30/2020-08:36:38.937172,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60811
04/30/2020-08:36:38.937172,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60811
04/30/2020-08:40:45.165718,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57097 -> 192.168.0.4:8443
04/30/2020-08:40:45.165718,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57097 -> 192.168.0.4:8443
04/30/2020-08:43:01.042487,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57326 -> 192.168.0.4:8443
04/30/2020-08:43:01.042487,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57326 -> 192.168.0.4:8443
04/30/2020-08:40:45.532393,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57108 -> 192.168.0.4:8443
04/30/2020-08:40:45.532393,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57108 -> 192.168.0.4:8443
04/30/2020-08:36:38.937774,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60811
04/30/2020-08:36:38.937774,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60811
04/30/2020-08:42:21.789567,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57239 -> 192.168.0.4:8443
04/30/2020-08:42:21.457244,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57234 -> 192.168.0.4:8443
04/30/2020-08:40:54.822689,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57132 -> 192.168.0.4:8443
04/30/2020-08:40:54.822689,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57132 -> 192.168.0.4:8443
04/30/2020-08:43:01.043850,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57326 -> 192.168.0.4:8443
04/30/2020-08:43:01.043850,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57326 -> 192.168.0.4:8443
04/30/2020-08:42:21.457244,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57234 -> 192.168.0.4:8443
04/30/2020-08:40:45.170707,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57097 -> 192.168.0.4:8443
04/30/2020-08:40:45.170707,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57097 -> 192.168.0.4:8443
04/30/2020-08:42:21.789567,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57239 -> 192.168.0.4:8443
04/30/2020-08:35:26.053945,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.4:60803 -> 10.0.1.6:445
04/30/2020-08:36:38.938094,ET POLICY PsExec service created,Classification: A suspicious filename was detected,Priority: 2,TCP,10.0.1.4:60811 -> 10.0.1.6:445
04/30/2020-08:40:45.533651,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57108 -> 192.168.0.4:8443
04/30/2020-08:40:45.533651,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57108 -> 192.168.0.4:8443
04/30/2020-08:42:21.457438,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57234 -> 192.168.0.4:8443
04/30/2020-08:42:21.457438,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57234 -> 192.168.0.4:8443
04/30/2020-08:36:38.938127,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60811
04/30/2020-08:36:38.938127,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60811
04/30/2020-08:43:01.045011,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57326 -> 192.168.0.4:8443
04/30/2020-08:40:45.172282,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57097 -> 192.168.0.4:8443
04/30/2020-08:40:45.172282,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57097 -> 192.168.0.4:8443
04/30/2020-08:43:01.045011,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57326 -> 192.168.0.4:8443
04/30/2020-08:42:21.790591,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57239 -> 192.168.0.4:8443
04/30/2020-08:42:21.790591,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57239 -> 192.168.0.4:8443
04/30/2020-08:40:45.533858,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57108 -> 192.168.0.4:8443
04/30/2020-08:40:45.533858,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57108 -> 192.168.0.4:8443
04/30/2020-08:35:26.054046,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60803
04/30/2020-08:35:26.054046,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60803
04/30/2020-08:40:54.823526,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57132 -> 192.168.0.4:8443
04/30/2020-08:40:54.823526,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57132 -> 192.168.0.4:8443
04/30/2020-08:42:24.326787,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57245 -> 192.168.0.4:8443
04/30/2020-08:43:01.045207,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57326 -> 192.168.0.4:8443
04/30/2020-08:43:01.045207,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57326 -> 192.168.0.4:8443
04/30/2020-08:42:24.326787,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57245 -> 192.168.0.4:8443
04/30/2020-08:40:45.173406,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57097 -> 192.168.0.4:8443
04/30/2020-08:40:45.173406,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57097 -> 192.168.0.4:8443
04/30/2020-08:36:38.938810,ET POLICY PsExec service created,Classification: A suspicious filename was detected,Priority: 2,TCP,10.0.1.4:60811 -> 10.0.1.6:445
04/30/2020-08:42:21.790746,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57239 -> 192.168.0.4:8443
04/30/2020-08:42:21.790746,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57239 -> 192.168.0.4:8443
04/30/2020-08:40:45.534455,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57109 -> 192.168.0.4:8443
04/30/2020-08:40:45.534455,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57109 -> 192.168.0.4:8443
04/30/2020-08:40:45.173596,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57097 -> 192.168.0.4:8443
04/30/2020-08:40:45.173596,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57097 -> 192.168.0.4:8443
04/30/2020-08:43:10.363502,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57333 -> 192.168.0.4:8443
04/30/2020-08:43:10.363502,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57333 -> 192.168.0.4:8443
04/30/2020-08:40:54.823767,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57132 -> 192.168.0.4:8443
04/30/2020-08:42:24.327839,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57245 -> 192.168.0.4:8443
04/30/2020-08:36:38.939155,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60811
04/30/2020-08:36:38.939155,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60811
04/30/2020-08:40:45.535254,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57109 -> 192.168.0.4:8443
04/30/2020-08:40:45.535254,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57109 -> 192.168.0.4:8443
04/30/2020-08:42:24.327839,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57245 -> 192.168.0.4:8443
04/30/2020-08:42:21.796097,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57239 -> 192.168.0.4:8443
04/30/2020-08:42:21.796097,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57239 -> 192.168.0.4:8443
